,url,sentence,title,body,arbitration,
335,https://stackoverflow.com/questions/13494078,Can you suggest a better way to achieve it?,How to do if-else in Thymeleaf?,"What's the best way to do a simple if-else in Thymeleaf? I want to achieve in Thymeleaf the same effect as: -CODE- . in JSTL. What I've figured so far: -CODE- . I don't want to evaluate potentially_complex_expression twice. That's why I introduced local variable condition. Still I don't like using both th:if=""${condition} and th:unless=""${condition}"". Important thing is that I use 2 different html tags: let's say h2 and span. Can you suggest a better way to achieve it?",,
336,https://stackoverflow.com/questions/1972392,I could do something like this: -CODE- .,Pick a random value from an enum?,"If I have an enum like this: -CODE- . What is the best way to pick one randomly? It doesn't need to be production quality bulletproof, but a fairly even distribution would be nice. I could do something like this: -CODE- . But is there a better way? I feel like this is something that's been solved before.",yes,
337,https://stackoverflow.com/questions/1085898,Which language will give better performance and more power?,Choosing Java vs Python on Google App Engine,"Currently Google App Engine supports both Python & Java. Java support is less mature. However, Java seems to have a longer list of libraries and especially support for Java bytecode regardless of the languages used to write that code. Which language will give better performance and more power? Please advise. Thank you! Edit: http://groups.google.com/group/google-appengine-java/web/will-it-play-in-app-engine?pli=1. Edit: By ""power"" I mean better expandability and inclusion of available libraries outside the framework. Python allows only pure Python libraries, though.",no,
338,https://stackoverflow.com/questions/31121513,Is there a nice way to require (and hopefully not write each time),Is there an elegant way to make every method in a class start with a certain block of code?,I have a class where every method starts the same way: -CODE- . Is there a nice way to require (and hopefully not write each time) the fooIsEnabled part for every public method in the class?,no,
339,https://stackoverflow.com/questions/7083698,write a new File,Create a File object in memory from a string in Java,"I have a function that accepts File as an argument. I don't want to create/write a new File (I don't have write access to filesystem) in order to pass my string data to the function. I should add that the String data don't exist in a file (so I cannot read my data from a file). Can I use Streams and ""cast"" them to File objects?",no,
340,https://stackoverflow.com/questions/26076965,Is there a better way?,Android RecyclerView addition & removal of items,"I have a RecyclerView with an TextView text box and a cross button ImageView. I have a button outside of the recyclerview that makes the cross button ImageView visible / gone. I'm looking to remove an item from the recylerview, when that items cross button ImageView is pressed. My adapter: -CODE- . My layout is: -CODE- . How can I get something like an onClick working for my crossButton ImageView? Is there a better way? Maybe changing the whole item onclick into a remove the item? The recyclerview shows a list of locations that need to be edited. Any technical advice or comments / suggestions on best implementation would be hugely appreciated.",no,
341,https://stackoverflow.com/questions/766956,Is there a better way?,How do I create a right click context menu in Java Swing?,I'm currently creating a right-click context menu by instantiating a new JMenu on right click and setting its location to that of the mouse's position... Is there a better way?,no,
342,https://stackoverflow.com/questions/12404650,but I was wondering if there is a more expressive way of doing this.,Assert an object is a specific type,"Is it possible in JUnit to assert an object is an instance of a class? For various reasons I have an object in my test that I want to check the type of. Is it a type of Object1 or a type of Object2? Currently I have: -CODE- . This works but I was wondering if there is a more expressive way of doing this. For example something like: -CODE- . I could do this: -CODE- . Is there a specific assert method that allows me to test a type of an object in a more elegant, fluid manner?",,
343,https://stackoverflow.com/questions/2319538,Most concise way to convert a Set<String> to a List<String>,Most concise way to convert a Set<String> to a List<String>,I am currently doing this: -CODE- . Can you beat this ?,,
344,https://stackoverflow.com/questions/21574236,org.hibernate.LazyInitializationException - could not initialize proxy - no Session,org.hibernate.LazyInitializationException - could not initialize proxy - no Session,I get the following exception: -CODE- . when I try to call from main the following lines: -CODE- . I implemented the getModelByModelGroup(int modelgroupid) method firstly like this : -CODE- . and got the exception. Then a friend suggested me to always test the session and get the current session to avoid this error. So i did this: -CODE- . but still get the same error. I have been reading a lot for this error and found some possible solutions. One of them was to set lazyLoad to false but I am not allowed to do this thats why i was suggested to control the session.,no,
345,https://stackoverflow.com/questions/15661313,The code becomes more complicated as a result.,JdbcTemplate queryForInt/Long is deprecated in Spring 3.2.2. What should it be replaced by?,The queryforInt/queryforLong methods in JdbcTemplate are deprecated in Spring 3.2. I can't find out why or what is considered the best practice to replace existing code using these methods. A typical method: -CODE- . OK the above method needs to be re-written as follows: -CODE- . Obviously this deprecation makes the JdbcTemplate class simpler (or does it?). QueryForInt was always a convenience method (I guess) and has been around a long time. Why has it been removed. The code becomes more complicated as a result.,no,
346,https://stackoverflow.com/questions/3859288,Is there an easy way to do this in Java?,"How to calculate ""time ago"" in Java?","In Ruby on Rails, there is a feature that allows you to take any Date and print out how ""long ago"" it was. For example: -CODE- . Is there an easy way to do this in Java?",no,
347,https://stackoverflow.com/questions/18524,"Naturally, I could create a new List<String> and loop through the list calling String.valueOf() for each integer, but I was wondering if there was a better (read: more automatic) way of doing it?",Converting List<Integer> to List<String>,"I have a list of integers, List<Integer> and I'd like to convert all the integer objects into Strings, thus finishing up with a new List<String>. Naturally, I could create a new List<String> and loop through the list calling String.valueOf() for each integer, but I was wondering if there was a better (read: more automatic) way of doing it?",yes,
348,https://stackoverflow.com/questions/2096283,Is there a simple temporary way to do this (on solaris)?,Including jars in classpath on commandline (javac or apt),trying to run this program. I think that to setup all of the web service stuff I need to run apt. (Although using javac I am having the same issue). I think what I am getting is compile errors. (Shown at bottom). I think what I need to do is include this jar in my class path: jsr181-api.jar (source). Is there a simple temporary way to do this (on solaris)? I don't want to add it to my bash_rc file (it is there forever). I also know that there is some way to do it using a manifest text file but that seemed complicated so I didn't look into it yet. Can I just do something like: -CODE- . or: -CODE- . Code: -CODE- . Compile errors: -CODE- . Update: Cool that is wrapped up but it is still not quite working. I have created a new question to keep things nice and organized:,no,
349,https://stackoverflow.com/questions/732034,Is there a better way to get unixtime in java?,"Getting ""unixtime"" in Java","Date.getTime() returns milliseconds since Jan 1, 1970. Unixtime is seconds since Jan 1, 1970. I don't usually code in java, but I'm working on some bug fixes. I have: -CODE- . Is there a better way to get unixtime in java? UPDATE. Based on John M's suggestion, I ended up with: -CODE- .",no,
350,https://stackoverflow.com/questions/27405713,"Is there a better event to use, or a better way of running code after the application is live in spring-boot?",Running code after Spring Boot starts,"I want to run code after my spring-boot app starts to monitor a directory for changes. I have tried running a new thread but the @Autowired services have not been set at that point. I have been able to find ApplicationPreparedEvent, which fires before the @Autowired annotations are set. Ideally I would like the event to fire once the application is ready to process http requests. Is there a better event to use, or a better way of running code after the application is live in spring-boot?",no,
351,https://stackoverflow.com/questions/367626,""" What's an appropriate way to fix this?","How do I fix ""The expression of type List needs unchecked conversion...'?","In the Java snippet: -CODE- . the last line generates the warning . ""The expression of type List needs unchecked conversion to conform to List<SyndEntry>"" What's an appropriate way to fix this?",,
352,https://stackoverflow.com/questions/687942,Is there an equivalent way of doing this in C#?,Java Map equivalent in C#,"I'm trying to hold a list of items in a collection with a key of my choice. In Java, I would simply use Map as follows: -CODE- . Is there an equivalent way of doing this in C#? System.Collections.Generic.Hashset doesn't uses hash and I cannot define a custom type key System.Collections.Hashtable isn't a generic class System.Collections.Generic.Dictionary doesn't have a get(Key) method.",no,
353,https://stackoverflow.com/questions/4000169,Is there a different (more intelligent) way to do this?,Getting the array length of a 2D array in Java,"I need to get the length of a 2D array for both the row and column. I鈥檝e successfully done this, using the following code: -CODE- . This prints out 5, 10 as expected. Now take a look at this line: -CODE- . Notice that I actually have to reference a particular row, in order to get the column length. To me, this seems incredibly ugly. Additionally, if the array was defined as: -CODE- . Then the code would fail when trying to get the length. Is there a different (more intelligent) way to do this?",,
354,https://stackoverflow.com/questions/5757552,The way I'm doing it: -CODE- .,Deleting an object in java?,"I want to delete an object I created, (a oval which follows you), but how would I do this? -CODE- . didn't work. EDIT: Okay, I'll give some more context. I'm making a small game with a oval you can control, and a oval which follows you. Now I've got files named: DrawPanel.class, this class draws everything on the screen, and handles collisions, sounds, etc. I got an enemy.class, which is the oval following the player. I got an entity.class, which is the player you can control. And if the player intersects with the follower, I want my player object to get deleted. The way I'm doing it: -CODE- .",no,
355,https://stackoverflow.com/questions/11785200,Is there another way to do this?,How can I get the count of milliseconds since midnight for the current?,"Note, I do NOT want millis from epoch. I want the number of milliseconds currently on the clock. So for example, I have this bit of code. -CODE- . Is there a way to get milliseconds with date? Is there another way to do this? Note: System.currentTimeMillis() gives me millis from epoch which is not what I'm looking for.",no,
356,https://stackoverflow.com/questions/7384908,Is there another way to do this?,Add object to ArrayList at specified index,"I think it's a fairly simple question, but I can't figure out how to do this properly. I've got an empty arraylist: -CODE- . I've got some objects I want to add and each object has to be at a certain position. It is necessary however that they can be added in each possible order. When I try this, it doesn't work and I get an IndexOutOfBoundsException: -CODE- . What I have tried is filling the ArrayList with null and then doing the above. It works, but I think it's a horrible solution. Is there another way to do this?",,
357,https://stackoverflow.com/questions/17731234,Is there any cleaner way of doing this.,How to test that no exception is thrown?,I know that one way to do it would be: -CODE- . Is there any cleaner way of doing this. (Probably using Junit's @Rule?),,
358,https://stackoverflow.com/questions/1972392,But is there a better way?,Pick a random value from an enum?,"If I have an enum like this: -CODE- . What is the best way to pick one randomly? It doesn't need to be production quality bulletproof, but a fairly even distribution would be nice. I could do something like this: -CODE- . But is there a better way? I feel like this is something that's been solved before.",,
359,https://stackoverflow.com/questions/686453,Is there an easy way to do this...?,Generate Java classes from .XSD files...?,"I have a gigantic QuickBooks SDK .XSD schema file which defines XML requests/responses that I can send/receive from QuickBooks. I'd like to be able to easily generate Java classes from these .XSD files, which I could then use to marshal XML to Java objects, and Java objects to XML. Is there an easy way to do this...? Ideally, it would not require any libraries external to the basic Java distro at run-time. But I'm flexible...",no,
360,https://stackoverflow.com/questions/14017364,So is there way to do it in one command?,How to create Java gradle project,"How to create Java Gradle project from command line? It should create standard maven folder layout like on the picture below. UPDATE: .1. From http://www.gradle.org/docs/current/userguide/tutorial_java_projects.html I need to create file build.gradle with 2 lines: -CODE- . .2. Add to build.gradle task below, than execute gradle create-dirs: -CODE- . .3. Then run gradle eclipse (or corresponding string to other IDE plugin configured) So is there way to do it in one command?",no,
361,https://stackoverflow.com/questions/123598,I'm not sure if this is possible.,Access Enum value using EL with JSTL,I have an Enum called Status defined as such: -CODE- . I would like to access the value of VALID from a JSTL tag. Specifically the test attribute of the <c:when> tag. E.g. -CODE- . I'm not sure if this is possible.,no,
362,https://stackoverflow.com/questions/3034186,"In Java, is there a way to write a string literal without having to escape quotes?","In Java, is there a way to write a string literal without having to escape quotes?","Say you have a String literal with a lot of quotation marks inside it. You could escape them all, but it's a pain, and difficult to read. In some languages, you can just do this: -CODE- . In Java, however, '' is used for chars, so you can't use it for Strings this way. Some languages have syntax to work around this. For example, in python, you can do this: -CODE- . Does Java have anything similar?",no,
363,https://stackoverflow.com/questions/2836646,How could I achieve this?,Java Serializable Object to Byte Array,Let's say I have a serializable class AppMessage. I would like to transmit it as byte[] over sockets to another machine where it is rebuilt from the bytes received. How could I achieve this?,no,
364,https://stackoverflow.com/questions/8496494,Is there a way to run this command line within a Java application?,Running Command Line in Java,Is there a way to run this command line within a Java application? -CODE- . I can run it with command but I couldn't do it within Java.,no,
365,https://stackoverflow.com/questions/16942193,I wanna do something like: -CODE- .,Spring MVC: Complex object as GET @RequestParam,Suppose i have a page that lists the objects on a table and i need to put a form to filter the table. The filter is sent as an Ajax GET to an URL like that: http://foo.com/system/controller/action?page=1&prop1=x&prop2=y&prop3=z. And instead of having lots of parameters on my Controller like: -CODE- . And supposing i have MyObject as: -CODE- . I wanna do something like: -CODE- . Is it possible? How can i do that?,no,
366,https://stackoverflow.com/questions/1453171,"[1]I want to do this in Java, although I suspect it should be something Unicode-y and should be doable reasonably easily in any language..",Remove diacritical marks (艅 枪 艌 帽 峁?艈 峁?峁?峁?虉 刹 茷 岫?沙 鹊) from Unicode chars,"I am looking at an algorithm that can map between characters with diacritics (tilde, circumflex, caret, umlaut, caron) and their ""simple"" character. For example: -CODE- . Etc. [1]I want to do this in Java, although I suspect it should be something Unicode-y and should be doable reasonably easily in any language.. [2]Purpose: to allow easily search for words with diacritical marks. For example, if I have a database of tennis players, and Bj枚rn_Borg is entered, I will also keep Bjorn_Borg so I can find it if someone enters Bjorn and not Bj枚rn..",no,
367,https://stackoverflow.com/questions/11882926,I want to do something like: -CODE- .,How to subtract X day from a Date object in Java?,I want to do something like: -CODE- . How to do it?,no,
368,https://stackoverflow.com/questions/6146182,Am I doing something wrong?,How to optimize for-comprehensions and loops in Scala?,"So Scala is supposed to be as fast as Java. I'm revisiting some Project Euler problems in Scala that I originally tackled in Java. Specifically Problem 5: ""What is the smallest positive number that is evenly divisible by all of the numbers from 1 to 20?"" Here's my Java solution, which takes 0.7 seconds to complete on my machine: -CODE- . Here's my ""direct translation"" into Scala, which takes 103 seconds (147 times longer!) -CODE- . Finally here's my attempt at functional programming, which takes 39 seconds (55 times longer) -CODE- . Using Scala 2.9.0.1 on Windows 7 64-bit. How do I improve performance? Am I doing something wrong? Or is Java just a lot faster?",no,
369,https://stackoverflow.com/questions/1833252,Is there a better way to programmatically search for a certain part of speech?,Java Stanford NLP: Part of Speech labels?,"The Stanford NLP, demo'd here, gives an output like this: -CODE- . What do the Part of Speech tags mean? I am unable to find an official list. Is it Stanford's own system, or are they using universal tags? (What is JJ, for instance?) Also, when I am iterating through the sentences, looking for nouns, for instance, I end up doing something like checking to see if the tag .contains('N'). This feels pretty weak. Is there a better way to programmatically search for a certain part of speech?",no,
370,https://stackoverflow.com/questions/782823,"I got around this by doing : -CODE- . which works, but seems silly... is there a better way to do this?",handling DATETIME values 0000-00-00 00:00:00 in JDBC,"I get an exception (see below) if I try to do : -CODE- . for a JDBC connection to a MySQL database containing a DATETIME value of 0000-00-00 00:00:00 (the quasi-null value for DATETIME), even though I'm just trying to get the value as string, not as an object. I got around this by doing : -CODE- . which works, but seems silly... is there a better way to do this? My point is that I just want the raw DATETIME string, so I can parse it myself as is. note: here's where the 0000 comes in: (from http://dev.mysql.com/doc/refman/5.0/en/datetime.html) -CODE- . The specific exception is this one: -CODE- .",no,
371,https://stackoverflow.com/questions/4043579,Is there a way out of this?,Converting BigDecimal to Integer,I have Hibernate method which returns me a BigDecimal. I have another API method to which I need to pass that number but it accepts Integer as parameter. I cannot change return types or variable types of both methods. Now how to convert the BigDecimal into Integer and pass it to second method? Is there a way out of this?,no,
372,https://stackoverflow.com/questions/7693994,Is there a simple way to do this in Java ?,How to convert ASCII code (0-255) to a String of the associated character?,"I have an int int the range 0-255, and I want to create a String (of length 1) so that the ASCII value of this single character is the specified integer. Is there a simple way to do this in Java ? example: -CODE- .",no,
373,https://stackoverflow.com/questions/28319064,I would like to know the more efficient way between them and understand why one way is better than the other one.,Java 8 - Best way to transform a list: map or foreach?,"I have a list myListToParse where I want to filter the elements and apply a method on each element, and add the result in another list myFinalList. With Java 8 I noticed that I can do it in 2 different ways. I would like to know the more efficient way between them and understand why one way is better than the other one. I'm open for any suggestion about a third way. Method 1: -CODE- . Method 2: -CODE- .",no,
374,https://stackoverflow.com/questions/115692,Is there a way to avoid it?,How to avoid type safety warnings with Hibernate HQL results?,"For example I have such query: -CODE- . If I try to make something like this it will show warning ""Type safety: The expression of type List needs unchecked conversion to conform to List"": -CODE- . Is there a way to avoid it?",,
375,https://stackoverflow.com/questions/362424,Now is there any way I could overload the constructor of this anonymous class.,Accessing constructor of an anonymous class,Lets say I have a concrete class Class1 and I am creating an anonymous class out of it. -CODE- . Now is there any way I could overload the constructor of this anonymous class. Like shown below: -CODE- . With something at xxxxxxxx to name the constructor?,no,
376,https://stackoverflow.com/questions/3775694,"This code does not work, what is the best way to do this?",deleting folder from java,"In Java, I want to delete all the contents that are present in a folder which includes files and folders. -CODE- . This code does not work, what is the best way to do this?",no,
377,https://stackoverflow.com/questions/13070260,"But that is not a valid syntax, is there a way to do this?",Combining multiple @SuppressWarnings annotations - Eclipse Indigo,"So the issue is being able to combine multple warning suppressions so that each item doesn't need it's own @SuppressWarnings annotation. So for example: -CODE- . Now instead of having two @SuppressWarnings I want to have one at the class level for those two warnings, so like this: -CODE- . But that is not a valid syntax, is there a way to do this?",no,
378,https://stackoverflow.com/questions/27005861,"I also know JodaTime library, but I want a work way without external libraries.",Calculate days between two dates in Java 8,"I know there are lots of questions on SO about how to get, but I want and example using new Java 8 Date api. I also know JodaTime library, but I want a work way without external libraries. Function needs to complain with these restrictions: [1]Prevent errors from date savetime. [2]Input are two Date's objects (without time, I know localdatetime, but I need to do with date instances).",yes,
379,https://stackoverflow.com/questions/60764,Any suggestions for simple code that does this?,How should I load Jars dynamically at runtime?,"Why is it so hard to do this in Java? If you want to have any kind of module system you need to be able to load jars dynamically. I'm told there's a way of doing it by writing your own ClassLoader, but that's a lot of work for something that should (in my mind at least) be as easy as calling a method with a jar file as its argument. Any suggestions for simple code that does this?",no,
380,https://stackoverflow.com/questions/7882739,Or is there something built into AsyncTask that is better suited for this purpose?,Android - Setting a Timeout for an AsyncTask?,"I have an AsyncTask class that I execute that downloads a big list of data from a website. In the case that the end user has a very slow or spotty data connection at the time of use, I'd like to make the AsyncTask timeout after a period of time. My first approach to this is like so: -CODE- . After starting the AsyncTask, a new handler is started that will cancel the AsyncTask after 30 seconds if it's still running. Is this a good approach? Or is there something built into AsyncTask that is better suited for this purpose?",,
381,https://stackoverflow.com/questions/49398894,Is there a way to fix this?,Unable to compile simple Java 10 / Java 11 project with Maven,"I have a trivial Maven project: -CODE- . pom.xml: -CODE- . When I build the project via mvn -X install -DskipTests=true, it fails: -CODE- . Is there a way to fix this?",no,
382,https://stackoverflow.com/questions/2986318,"It would be even better if this property could be calculated on demand / ""lazily"", but this is not mandatory.",How to map calculated properties with JPA and Hibernate,"My Java bean has a childCount property. This property is not mapped to a database column. Instead, it should be calculated by the database with a COUNT() function operating on the join of my Java bean and its children. It would be even better if this property could be calculated on demand / ""lazily"", but this is not mandatory. In the worst case scenario, I can set this bean's property with HQL or the Criteria API, but I would prefer not to. The Hibernate @Formula annotation may help, but I could barely find any documentation. Any help greatly appreciated. Thanks.",no,
383,https://stackoverflow.com/questions/10120273,"I want more freedom in my map entry values and am looking for something more like this: key1=""value1"", key2=""value2"", key3=""value3",Pretty-print a Map in Java,"I am looking for a nice way to pretty-print a Map. map.toString() gives me: {key1=value1, key2=value2, key3=value3} I want more freedom in my map entry values and am looking for something more like this: key1=""value1"", key2=""value2"", key3=""value3"" I wrote this little piece of code: -CODE- . But I am sure there is a more elegant and concise way to do this.",no,
384,https://stackoverflow.com/questions/22382453,"Yes, I am impatient, there's a lot of new stuff, but, there is something I don't understand, some simple code: -CODE- .",Java 8 Streams FlatMap method example,"I have been checking the upcoming Java update, namely: Java 8 or JDK 8. Yes, I am impatient, there's a lot of new stuff, but, there is something I don't understand, some simple code: -CODE- . the javadocs are: -CODE- . I would appreciate if somebody created some simple real-life examples about flatMap, how you could code it in previous java versions Java[6,7] and how you can code the same routines using Java 8.",no,
385,https://stackoverflow.com/questions/3923129,"I am looking for a way to get a list of all resource names from a given classpath directory, something like a method List<String>",Get a list of resources from classpath directory,"I am looking for a way to get a list of all resource names from a given classpath directory, something like a method List<String> getResourceNames (String directoryName). For example, given a classpath directory x/y/z containing files a.html, b.html, c.html and a subdirectory d, getResourceNames(""x/y/z"") should return a List<String> containing the following strings:['a.html', 'b.html', 'c.html', 'd']. It should work both for resources in filesystem and jars. I know that I can write a quick snippet with Files, JarFiles and URLs, but I do not want to reinvent the wheel. My question is, given existing publicly available libraries, what is the quickest way to implement getResourceNames? Spring and Apache Commons stacks are both feasible.",,
386,https://stackoverflow.com/questions/2893819,"Not sure if it's important, but code executed in jboss.",Accept server's self-signed ssl certificate in Java client,"It looks like a standard question, but I couldn't find clear directions anywhere. I have java code trying to connect to a server with probably self-signed (or expired) certificate. The code reports the following error : -CODE- . As I understand it, I have to use keytool and tell java that it's OK to allow this connection. All instructions to fix this problem assume I'm fully proficient with keytool, such as : -CODE- . Is there anybody who could post detailed instructions? I'm running unix, so bash script would be best. Not sure if it's important, but code executed in jboss.",no,
387,https://stackoverflow.com/questions/5498865,"As far as I see, there's no standard implementation in Java stdlibs, but may be there's one in Apache Commons or something like that?",Size-limited queue that holds last N elements in Java,"A very simple & quick question on Java libraries: is there a ready-made class that implements a Queue with a fixed maximum size - i.e. it always allows addition of elements, but it will silently remove head elements to accomodate space for newly added elements. Of course, it's trivial to implement it manually: -CODE- . As far as I see, there's no standard implementation in Java stdlibs, but may be there's one in Apache Commons or something like that?",,
388,https://stackoverflow.com/questions/2113216,Which is the most efficient way to traverse a collection?,"Which is more efficient, a for-each loop, or an iterator?","Which is the most efficient way to traverse a collection? -CODE- . or: -CODE- . Please note, that this is not an exact duplicate of this, this, this, or this, although one of the answers to the last question comes close. The reason that this is not a dupe, is that most of these are comparing loops where you call get(i) inside the loop, rather than using the iterator. As suggested on Meta I will be posting my answer to this question.",no,
389,https://stackoverflow.com/questions/13786607,but I could not understand a word.,Normalization in DOM parsing with java - how does it work?,"I saw the line below in code for a DOM parser at this tutorial. -CODE- . Why do we do this normalization ? I read the docs but I could not understand a word. -CODE- . Okay, then can someone show me (preferably with a picture) what this tree looks like ? Can anyone explain me why normalization is needed? What happens if we don't normalize ?",no,
390,https://stackoverflow.com/questions/3651725,"I am sure I am missing something, but no idea",Match multiline text using regular expression,"I am trying to match a multi line text using java. When I use the Pattern class with the Pattern.MULTILINE modifier, I am able to match, but I am not able to do so with (?m). The same pattern with (?m) and using String.matches does not seem to work. I am sure I am missing something, but no idea what. Am not very good at regular expressions. This is what I tried: -CODE- .",no,
391,https://stackoverflow.com/questions/6850874,But what's an easy way to get zero time today and zero time tomorrow?,how to create a Java Date object of midnight today and midnight tomorrow?,"In my code I need to find all my things that happened today. So I need to compare against dates from today at 00:00am (midnight early this morning) to 12:00pm (midnight tonight). I know ... -CODE- . ... gets me right now. And ... -CODE- . ... gets me zero time on Jan 1, 1970. But what's an easy way to get zero time today and zero time tomorrow? UPDATE; I did this, but surely there's an easier way? -CODE- .",,
392,https://stackoverflow.com/questions/1509391,"Is there a elegant way of obtaining only one Entry<K,V> from HashMap, without iterating, if key is not known.",how to get the one entry from hashmap without iterating,"Is there a elegant way of obtaining only one Entry<K,V> from HashMap, without iterating, if key is not known. As order of entry of entry is not important, can we say something like: -CODE- . Although I am aware that there exist no such get by index method. If I tried approach mentioned below, it would still have to get all the entry set of the hashmap. -CODE- . Suggestions are welcome. EDIT: Please suggest any other Data Structure to suffice requirement.",,
393,https://stackoverflow.com/questions/5050170,: What is the most efficient way to get a Date object without the time?,How do I get a Date without time in Java?,"Continuing from Stack Overflow question Java program to get the current date without timestamp: What is the most efficient way to get a Date object without the time? Is there any other way than these two? -CODE- . Update: [1]I knew about Joda-Time; I am just trying to avoid additional library for such a simple (I think) task. But based on the answers so far Joda-Time seems extremely popular, so I might consider it.. [2]By efficient, I mean I want to avoid temporary object String creation as used by method 1, meanwhile method 2 seems like a hack instead of a solution..",,
394,https://stackoverflow.com/questions/4278083,Is there any way we can get only this part /secure/,How to get request URI without context path?,"The Method request.getRequestURI() returns URI with context path. For example, if the base URL of an application is http://localhost:8080/myapp/ (i.e. the context path is myapp), and I call request.getRequestURI() for http://localhost:8080/myapp/secure/users, it will return /myapp/secure/users. Is there any way we can get only this part /secure/users, i.e. the URI without context path?",no,
395,https://stackoverflow.com/questions/6270132,I want to do something like this in Java,Create a custom event in Java,"I want to do something like this in Java but I don't know the way: When event ""object 1 say 'hello'"" happens, then object 2 responds to that event by saying ""hello"". Can somebody give me a hint or sample code?",no,
396,https://stackoverflow.com/questions/5513152,Easy way to concatenate two byte arrays,Easy way to concatenate two byte arrays,"What is the easy way to concatenate two byte arrays? Say, -CODE- . How do I concatenate two byte arrays and store it in another byte array?",no,
397,https://stackoverflow.com/questions/10752753,Is there a better way to manage this?,Java Set retain order?,"Does a Java Set retain order? A method is returning a Set to me and supposedly the data is ordered but iterating over the Set, the data is unordered. Is there a better way to manage this? Does the method need to be changed to return something other than a Set?",no,
398,https://stackoverflow.com/questions/2591083,Is there a better way to check this?,Getting Java version at runtime,I need to work around a Java bug in JDK 1.5 which was fixed in 1.6. I'm using the following condition: -CODE- . Will this work for other JVMs? Is there a better way to check this?,no,
399,https://stackoverflow.com/questions/916081,Is there a better way than to go to String and back?,Convert float to double without losing precision,"I have a primitive float and I need as a primitive double. Simply casting the float to double gives me weird extra precision. For example: -CODE- . However, if instead of casting, I output the float as a string, and parse the string as a double, I get what I want: -CODE- . Is there a better way than to go to String and back?",no,
400,https://stackoverflow.com/questions/49398894,Is there a way to fix this?,Unable to compile simple Java 10 / Java 11 project with Maven,"I have a trivial Maven project: -CODE- . pom.xml: -CODE- . When I build the project via mvn -X install -DskipTests=true, it fails: -CODE- . Is there a way to fix this?",no,
401,https://stackoverflow.com/questions/4043579,Is there a way out of this?,Converting BigDecimal to Integer,I have Hibernate method which returns me a BigDecimal. I have another API method to which I need to pass that number but it accepts Integer as parameter. I cannot change return types or variable types of both methods. Now how to convert the BigDecimal into Integer and pass it to second method? Is there a way out of this?,no,
402,https://stackoverflow.com/questions/22740464,"2) In any case, is there a better way of doing this?","Adding two Java 8 streams, or an extra element to a stream","I can add streams or extra elements, like this: -CODE- . And I can add new stuff as I go, like this: -CODE- . But this is ugly, because concat is static. If concat were an instance method, the above examples would be much easier to read: -CODE- . And: -CODE- . My question is: 1) Is there any good reason why concat is static? Or is there some equivalent instance method I'm missing? 2) In any case, is there a better way of doing this?",no,
403,https://stackoverflow.com/questions/2492076,Is there a better way to do this?,Android Reading from an Input stream efficiently,I am making an HTTP get request to a website for an android application I am making. I am using a DefaultHttpClient and using HttpGet to issue the request. I get the entity response and from this obtain an InputStream object for getting the html of the page. I then cycle through the reply doing as follows: -CODE- . However this is horrendously slow. Is this inefficient? I'm not loading a big web page - www.cokezone.co.uk so the file size is not big. Is there a better way to do this? Thanks. Andy.,no,
404,https://stackoverflow.com/questions/27005861,"I also know JodaTime library, but I want a work way without external libraries.",Calculate days between two dates in Java 8,"I know there are lots of questions on SO about how to get, but I want and example using new Java 8 Date api. I also know JodaTime library, but I want a work way without external libraries. Function needs to complain with these restrictions: [1]Prevent errors from date savetime. [2]Input are two Date's objects (without time, I know localdatetime, but I need to do with date instances).",yes,
405,https://stackoverflow.com/questions/3584210,Is there a way to send HEAD instead?.,Preferred Java way to ping an HTTP URL for availability,"I need a monitor class that regularly checks whether a given HTTP URL is available. I can take care of the ""regularly"" part using the Spring TaskExecutor abstraction, so that's not the topic here. The question is: What is the preferred way to ping a URL in java? Here is my current code as a starting point: -CODE- . [1]Is this any good at all (will it do what I want)?. [2]Do I have to somehow close the connection?. [3]I suppose this is a GET request. Is there a way to send HEAD instead?.",no,
406,https://stackoverflow.com/questions/1833252,Is there a better way to programmatically search for a certain part of speech?,Java Stanford NLP: Part of Speech labels?,"The Stanford NLP, demo'd here, gives an output like this: -CODE- . What do the Part of Speech tags mean? I am unable to find an official list. Is it Stanford's own system, or are they using universal tags? (What is JJ, for instance?) Also, when I am iterating through the sentences, looking for nouns, for instance, I end up doing something like checking to see if the tag .contains('N'). This feels pretty weak. Is there a better way to programmatically search for a certain part of speech?",no,
407,https://stackoverflow.com/questions/17337526,Is there any non-painful way to upgrade an Eclipse installation?,How to upgrade Eclipse for Java EE Developers?,Is there any non-painful way to upgrade an Eclipse installation? I have tried browsing the eclipse site but I cannot find an useful description.,no,
408,https://stackoverflow.com/questions/2804827,Is there a better way to accomplish the same thing.,Create a string with n characters,"Is there a way in java to create a string with a specified number of a specified character? In my case, I would need to create a string with 10 spaces. My current code is: -CODE- . Is there a better way to accomplish the same thing. In particular I'd like something that is fast (in terms of execution).",no,
